"study","contrast","direction","pathway","total","hits","expected","raw_p","fdr"
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Steroid Biosynthesis",1,1,0.0228,0.0228,0.446
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Fatty Acid Elongation In Mitochondria",1,1,0.0228,0.0228,0.446
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids",1,1,0.0228,0.0228,0.446
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Glycine and Serine Metabolism",13,2,0.296,0.0325,0.491
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Fatty acid Metabolism",2,1,0.0455,0.045,0.491
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Pyruvate Metabolism",2,1,0.0455,0.045,0.491
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Gluconeogenesis",2,1,0.0455,0.045,0.491
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Glycerolipid Metabolism",3,1,0.0683,0.0669,0.546
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Beta Oxidation of Very Long Chain Fatty Acids",3,1,0.0683,0.0669,0.546
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Homocysteine Degradation",3,1,0.0683,0.0669,0.546
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Catecholamine Biosynthesis",4,1,0.0911,0.0882,0.617
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Betaine Metabolism",4,1,0.0911,0.0882,0.617
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Spermidine and Spermine Biosynthesis",5,1,0.114,0.109,0.668
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Warburg Effect",5,1,0.114,0.109,0.668
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Urea Cycle",7,1,0.159,0.15,0.862
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Arginine and Proline Metabolism",10,1,0.228,0.207,1
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Methionine Metabolism",11,1,0.25,0.225,1
"Vital (1.5 mo.)","BEP+ExBf+AZT","down","Bile Acid Biosynthesis",15,1,0.341,0.295,1
"Vital (1.5 mo.)","BEP+ExBf+AZT","up","Spermidine and Spermine Biosynthesis",5,1,0.0488,0.048,1
"Vital (1.5 mo.)","BEP+ExBf+AZT","up","Methionine Metabolism",11,1,0.107,0.103,1
"Vital (2 mo.)","BEP+ExBf","down","Bile Acid Biosynthesis",15,3,0.146,0.000226,0.0221
"Vital (2 mo.)","BEP+ExBf","down","Homocysteine Degradation",3,1,0.0293,0.029,0.944
"Vital (2 mo.)","BEP+ExBf","down","Catecholamine Biosynthesis",4,1,0.039,0.0385,0.944
"Vital (2 mo.)","BEP+ExBf","down","Betaine Metabolism",4,1,0.039,0.0385,0.944
"Vital (2 mo.)","BEP+ExBf","down","Methionine Metabolism",11,1,0.107,0.103,1
"Vital (2 mo.)","BEP+ExBf","down","Glycine and Serine Metabolism",13,1,0.127,0.121,1
"Vital (2 mo.)","BEP+ExBf","up","Alpha Linolenic Acid and Linoleic Acid Metabolism",5,2,0.0569,0.00109,0.08
"Vital (2 mo.)","BEP+ExBf","up","Tryptophan Metabolism",6,2,0.0683,0.00163,0.08
"Vital (2 mo.)","BEP+ExBf","up","Selenoamino Acid Metabolism",2,1,0.0228,0.0227,0.628
"Vital (2 mo.)","BEP+ExBf","up","Alanine Metabolism",3,1,0.0341,0.0338,0.628
"Vital (2 mo.)","BEP+ExBf","up","Glucose-Alanine Cycle",3,1,0.0341,0.0338,0.628
"Vital (2 mo.)","BEP+ExBf","up","Glutathione Metabolism",4,1,0.0455,0.0449,0.628
"Vital (2 mo.)","BEP+ExBf","up","Arachidonic Acid Metabolism",4,1,0.0455,0.0449,0.628
"Vital (2 mo.)","BEP+ExBf","up","Urea Cycle",7,1,0.0797,0.0774,0.948
"Vital (2 mo.)","BEP+ExBf","up","Glutamate Metabolism",8,1,0.0911,0.088,0.958
"Vital (2 mo.)","BEP+ExBf","up","Glycine and Serine Metabolism",13,1,0.148,0.14,1
"Vital (2 mo.)","BEP+ExBf+AZT","down","Pyruvate Metabolism",2,1,0.0195,0.0194,0.756
"Vital (2 mo.)","BEP+ExBf+AZT","down","Gluconeogenesis",2,1,0.0195,0.0194,0.756
"Vital (2 mo.)","BEP+ExBf+AZT","down","Homocysteine Degradation",3,1,0.0293,0.029,0.756
"Vital (2 mo.)","BEP+ExBf+AZT","down","Catecholamine Biosynthesis",4,1,0.039,0.0385,0.756
"Vital (2 mo.)","BEP+ExBf+AZT","down","Betaine Metabolism",4,1,0.039,0.0385,0.756
"Vital (2 mo.)","BEP+ExBf+AZT","down","Warburg Effect",5,1,0.0488,0.048,0.784
"Vital (2 mo.)","BEP+ExBf+AZT","down","Arginine and Proline Metabolism",10,1,0.0976,0.094,1
"Vital (2 mo.)","BEP+ExBf+AZT","down","Methionine Metabolism",11,1,0.107,0.103,1
"Vital (2 mo.)","BEP+ExBf+AZT","down","Glycine and Serine Metabolism",13,1,0.127,0.121,1
"Vital (2 mo.)","BEP+ExBf+AZT","down","Bile Acid Biosynthesis",15,1,0.146,0.138,1
"Vital (2 mo.)","BEP+ExBf+AZT","up","Selenoamino Acid Metabolism",2,1,0.0228,0.0227,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Alanine Metabolism",3,1,0.0341,0.0338,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Glucose-Alanine Cycle",3,1,0.0341,0.0338,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Glutathione Metabolism",4,1,0.0455,0.0449,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Arachidonic Acid Metabolism",4,1,0.0455,0.0449,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Alpha Linolenic Acid and Linoleic Acid Metabolism",5,1,0.0569,0.0558,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Purine Metabolism",6,1,0.0683,0.0666,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Tryptophan Metabolism",6,1,0.0683,0.0666,0.816
"Vital (2 mo.)","BEP+ExBf+AZT","up","Urea Cycle",7,1,0.0797,0.0774,0.842
"Vital (2 mo.)","BEP+ExBf+AZT","up","Glutamate Metabolism",8,1,0.0911,0.088,0.862
"Vital (2 mo.)","BEP+ExBf+AZT","up","Glycine and Serine Metabolism",13,1,0.148,0.14,1
"Elicit (1 mo.)","Az.","down","Valine, Leucine and Isoleucine Degradation",5,3,0.0976,5.58e-05,0.00547
"Elicit (1 mo.)","Az.","down","Warburg Effect",5,2,0.0976,0.00338,0.166
"Elicit (1 mo.)","Az.","down","Arginine and Proline Metabolism",10,2,0.195,0.0144,0.239
"Elicit (1 mo.)","Az.","down","Methionine Metabolism",11,2,0.215,0.0174,0.239
"Elicit (1 mo.)","Az.","down","Ketone Body Metabolism",1,1,0.0195,0.0195,0.239
"Elicit (1 mo.)","Az.","down","Butyrate Metabolism",1,1,0.0195,0.0195,0.239
"Elicit (1 mo.)","Az.","down","Mitochondrial Electron Transport Chain",1,1,0.0195,0.0195,0.239
"Elicit (1 mo.)","Az.","down","Phytanic Acid Peroxisomal Oxidation",1,1,0.0195,0.0195,0.239
"Elicit (1 mo.)","Az.","down","Glycine and Serine Metabolism",13,2,0.254,0.0242,0.253
"Elicit (1 mo.)","Az.","down","Bile Acid Biosynthesis",15,2,0.293,0.0318,0.253
"Elicit (1 mo.)","Az.","down","Taurine and Hypotaurine Metabolism",2,1,0.039,0.0387,0.253
"Elicit (1 mo.)","Az.","down","Citric Acid Cycle",2,1,0.039,0.0387,0.253
"Elicit (1 mo.)","Az.","down","Pyruvate Metabolism",2,1,0.039,0.0387,0.253
"Elicit (1 mo.)","Az.","down","Gluconeogenesis",2,1,0.039,0.0387,0.253
"Elicit (1 mo.)","Az.","down","Methylhistidine Metabolism",2,1,0.039,0.0387,0.253
"Elicit (1 mo.)","Az.","down","Propanoate Metabolism",3,1,0.0585,0.0575,0.352
"Elicit (1 mo.)","Az.","down","Oxidation of Branched Chain Fatty Acids",4,1,0.078,0.076,0.414
"Elicit (1 mo.)","Az.","down","Betaine Metabolism",4,1,0.078,0.076,0.414
"Elicit (1 mo.)","Az.","down","Spermidine and Spermine Biosynthesis",5,1,0.0976,0.0941,0.461
"Elicit (1 mo.)","Az.","down","Carnitine Synthesis",5,1,0.0976,0.0941,0.461
"Elicit (1 mo.)","Az.","down","Beta-Alanine Metabolism",7,1,0.137,0.129,0.577
"Elicit (1 mo.)","Az.","down","Ammonia Recycling",7,1,0.137,0.129,0.577
"Elicit (1 mo.)","Az.","down","Histidine Metabolism",8,1,0.156,0.147,0.599
"Elicit (1 mo.)","Az.","down","Glutamate Metabolism",8,1,0.156,0.147,0.599
"Elicit (1 mo.)","Az.","up","Homocysteine Degradation",3,1,0.0146,0.0146,0.634
"Elicit (1 mo.)","Az.","up","Catecholamine Biosynthesis",4,1,0.0195,0.0194,0.634
"Elicit (1 mo.)","Az.","up","Betaine Metabolism",4,1,0.0195,0.0194,0.634
"Elicit (1 mo.)","Az.","up","Methionine Metabolism",11,1,0.0537,0.0528,1
"Elicit (1 mo.)","Az.","up","Glycine and Serine Metabolism",13,1,0.0634,0.0622,1
"Elicit (1 mo.)","Nico","down","Oxidation of Branched Chain Fatty Acids",4,2,0.052,0.000878,0.0861
"Elicit (1 mo.)","Nico","down","Ketone Body Metabolism",1,1,0.013,0.013,0.255
"Elicit (1 mo.)","Nico","down","Butyrate Metabolism",1,1,0.013,0.013,0.255
"Elicit (1 mo.)","Nico","down","Mitochondrial Electron Transport Chain",1,1,0.013,0.013,0.255
"Elicit (1 mo.)","Nico","down","Phytanic Acid Peroxisomal Oxidation",1,1,0.013,0.013,0.255
"Elicit (1 mo.)","Nico","down","Citric Acid Cycle",2,1,0.026,0.0259,0.423
"Elicit (1 mo.)","Nico","down","Beta Oxidation of Very Long Chain Fatty Acids",3,1,0.039,0.0386,0.54
"Elicit (1 mo.)","Nico","down","Valine, Leucine and Isoleucine Degradation",5,1,0.065,0.0636,0.623
"Elicit (1 mo.)","Nico","down","Carnitine Synthesis",5,1,0.065,0.0636,0.623
"Elicit (1 mo.)","Nico","down","Warburg Effect",5,1,0.065,0.0636,0.623
"Elicit (1 mo.)","Nico","down","Glutamate Metabolism",8,1,0.104,0.1,0.891
"Elicit (1 mo.)","Nico","down","Arginine and Proline Metabolism",10,1,0.13,0.124,1
"Elicit (1 mo.)","Nico","down","Methionine Metabolism",11,1,0.143,0.135,1
"Elicit (1 mo.)","Nico","down","Glycine and Serine Metabolism",13,1,0.169,0.158,1
"Elicit (1 mo.)","Nico","up","Homocysteine Degradation",3,1,0.0293,0.029,1
"Elicit (1 mo.)","Nico","up","Catecholamine Biosynthesis",4,1,0.039,0.0385,1
"Elicit (1 mo.)","Nico","up","Betaine Metabolism",4,1,0.039,0.0385,1
"Elicit (1 mo.)","Nico","up","Purine Metabolism",6,1,0.0585,0.0574,1
"Elicit (1 mo.)","Nico","up","Urea Cycle",7,1,0.0683,0.0666,1
"Elicit (1 mo.)","Nico","up","Aspartate Metabolism",8,1,0.078,0.0759,1
"Elicit (1 mo.)","Nico","up","Arginine and Proline Metabolism",10,1,0.0976,0.094,1
"Elicit (1 mo.)","Nico","up","Methionine Metabolism",11,1,0.107,0.103,1
"Elicit (1 mo.)","Nico","up","Glycine and Serine Metabolism",13,1,0.127,0.121,1
"Elicit (1 mo.)","Nico+Az.","down","Methionine Metabolism",11,5,0.215,4.79e-07,4.69e-05
"Elicit (1 mo.)","Nico+Az.","down","Glutamate Metabolism",8,4,0.156,5.63e-06,0.000276
"Elicit (1 mo.)","Nico+Az.","down","Glycine and Serine Metabolism",13,4,0.254,5.45e-05,0.00137
"Elicit (1 mo.)","Nico+Az.","down","Valine, Leucine and Isoleucine Degradation",5,3,0.0976,5.58e-05,0.00137
"Elicit (1 mo.)","Nico+Az.","down","Arginine and Proline Metabolism",10,3,0.195,0.000633,0.0124
"Elicit (1 mo.)","Nico+Az.","down","Glutathione Metabolism",4,2,0.078,0.00205,0.0287
"Elicit (1 mo.)","Nico+Az.","down","Betaine Metabolism",4,2,0.078,0.00205,0.0287
"Elicit (1 mo.)","Nico+Az.","down","Spermidine and Spermine Biosynthesis",5,2,0.0976,0.00338,0.0368
"Elicit (1 mo.)","Nico+Az.","down","Carnitine Synthesis",5,2,0.0976,0.00338,0.0368
"Elicit (1 mo.)","Nico+Az.","down","Porphyrin Metabolism",1,1,0.0195,0.0195,0.12
"Elicit (1 mo.)","Nico+Az.","down","Pantothenate and CoA Biosynthesis",1,1,0.0195,0.0195,0.12
"Elicit (1 mo.)","Nico+Az.","down","Ketone Body Metabolism",1,1,0.0195,0.0195,0.12
"Elicit (1 mo.)","Nico+Az.","down","Butyrate Metabolism",1,1,0.0195,0.0195,0.12
"Elicit (1 mo.)","Nico+Az.","down","Mitochondrial Electron Transport Chain",1,1,0.0195,0.0195,0.12
"Elicit (1 mo.)","Nico+Az.","down","Phytanic Acid Peroxisomal Oxidation",1,1,0.0195,0.0195,0.12
"Elicit (1 mo.)","Nico+Az.","down","Phosphatidylcholine Biosynthesis",1,1,0.0195,0.0195,0.12
"Elicit (1 mo.)","Nico+Az.","down","Cysteine Metabolism",2,1,0.039,0.0387,0.19
"Elicit (1 mo.)","Nico+Az.","down","Taurine and Hypotaurine Metabolism",2,1,0.039,0.0387,0.19
"Elicit (1 mo.)","Nico+Az.","down","Citric Acid Cycle",2,1,0.039,0.0387,0.19
"Elicit (1 mo.)","Nico+Az.","down","Phosphatidylethanolamine Biosynthesis",2,1,0.039,0.0387,0.19
"Elicit (1 mo.)","Nico+Az.","down","Alanine Metabolism",3,1,0.0585,0.0575,0.256
"Elicit (1 mo.)","Nico+Az.","down","Homocysteine Degradation",3,1,0.0585,0.0575,0.256
"Elicit (1 mo.)","Nico+Az.","down","Phospholipid Biosynthesis",4,1,0.078,0.076,0.31
"Elicit (1 mo.)","Nico+Az.","down","Oxidation of Branched Chain Fatty Acids",4,1,0.078,0.076,0.31
"Elicit (1 mo.)","Nico+Az.","down","Warburg Effect",5,1,0.0976,0.0941,0.369
"Elicit (1 mo.)","Nico+Az.","down","Purine Metabolism",6,1,0.117,0.112,0.422
"Elicit (1 mo.)","Nico+Az.","down","Ammonia Recycling",7,1,0.137,0.129,0.47
"Elicit (1 mo.)","Nico+Az.","down","Bile Acid Biosynthesis",15,1,0.293,0.258,0.905
"Elicit (5 mo.)","Az.","down","Propanoate Metabolism",3,2,0.0488,0.000709,0.0695
"Elicit (5 mo.)","Az.","down","Purine Metabolism",6,2,0.0976,0.00345,0.117
"Elicit (5 mo.)","Az.","down","Beta-Alanine Metabolism",7,2,0.114,0.00479,0.117
"Elicit (5 mo.)","Az.","down","Ammonia Recycling",7,2,0.114,0.00479,0.117
"Elicit (5 mo.)","Az.","down","Histidine Metabolism",8,2,0.13,0.00633,0.124
"Elicit (5 mo.)","Az.","down","Arginine and Proline Metabolism",10,2,0.163,0.01,0.163
"Elicit (5 mo.)","Az.","down","Methionine Metabolism",11,2,0.179,0.0121,0.17
"Elicit (5 mo.)","Az.","down","Porphyrin Metabolism",1,1,0.0163,0.0163,0.184
"Elicit (5 mo.)","Az.","down","Glycine and Serine Metabolism",13,2,0.211,0.0169,0.184
"Elicit (5 mo.)","Az.","down","Bile Acid Biosynthesis",15,2,0.244,0.0223,0.219
"Elicit (5 mo.)","Az.","down","Taurine and Hypotaurine Metabolism",2,1,0.0325,0.0323,0.243
"Elicit (5 mo.)","Az.","down","Pyrimidine Metabolism",2,1,0.0325,0.0323,0.243
"Elicit (5 mo.)","Az.","down","Methylhistidine Metabolism",2,1,0.0325,0.0323,0.243
"Elicit (5 mo.)","Az.","down","Alanine Metabolism",3,1,0.0488,0.0481,0.336
"Elicit (5 mo.)","Az.","down","Glutathione Metabolism",4,1,0.065,0.0636,0.416
"Elicit (5 mo.)","Az.","down","Valine, Leucine and Isoleucine Degradation",5,1,0.0813,0.0789,0.455
"Elicit (5 mo.)","Az.","down","Carnitine Synthesis",5,1,0.0813,0.0789,0.455
"Elicit (5 mo.)","Az.","down","Aspartate Metabolism",8,1,0.13,0.124,0.637
"Elicit (5 mo.)","Az.","down","Glutamate Metabolism",8,1,0.13,0.124,0.637
"Elicit (5 mo.)","Az.","up","Nucleotide Sugars Metabolism",1,1,0.00325,0.00325,0.318
"Elicit (5 mo.)","Az.","up","Lactose Degradation",2,1,0.0065,0.0065,0.318
"Elicit (5 mo.)","Az.","up","Alpha Linolenic Acid and Linoleic Acid Metabolism",5,1,0.0163,0.0162,0.397
"Elicit (5 mo.)","Az.","up","Galactose Metabolism",5,1,0.0163,0.0162,0.397
"Elicit (5 mo.)","Az.","up","Sphingolipid Metabolism",7,1,0.0228,0.0227,0.444
"Elicit (5 mo.)","Nico","down","Bile Acid Biosynthesis",15,2,0.171,0.0109,1
"Elicit (5 mo.)","Nico","down","Taurine and Hypotaurine Metabolism",2,1,0.0228,0.0227,1
"Elicit (5 mo.)","Nico","down","Propanoate Metabolism",3,1,0.0341,0.0338,1
"Elicit (5 mo.)","Nico","down","Valine, Leucine and Isoleucine Degradation",5,1,0.0569,0.0558,1
"Elicit (5 mo.)","Nico","down","Purine Metabolism",6,1,0.0683,0.0666,1
"Elicit (5 mo.)","Nico","down","Tryptophan Metabolism",6,1,0.0683,0.0666,1
"Elicit (5 mo.)","Nico","down","Methionine Metabolism",11,1,0.125,0.119,1
"Elicit (5 mo.)","Nico","down","Glycine and Serine Metabolism",13,1,0.148,0.14,1
"Elicit (5 mo.)","Nico+Az.","down","Steroid Biosynthesis",1,1,0.0065,0.0065,0.319
"Elicit (5 mo.)","Nico+Az.","down","Fatty Acid Elongation In Mitochondria",1,1,0.0065,0.0065,0.319
"Elicit (5 mo.)","Nico+Az.","down","Fatty acid Metabolism",2,1,0.013,0.013,0.381
"Elicit (5 mo.)","Nico+Az.","down","Glycerolipid Metabolism",3,1,0.0195,0.0194,0.381
"Elicit (5 mo.)","Nico+Az.","down","Fatty Acid Biosynthesis",3,1,0.0195,0.0194,0.381
"Elicit (5 mo.)","Nico+Az.","down","Ammonia Recycling",7,1,0.0455,0.0449,0.716
"Elicit (5 mo.)","Nico+Az.","down","Aspartate Metabolism",8,1,0.052,0.0511,0.716
"Elicit (5 mo.)","Nico+Az.","down","Bile Acid Biosynthesis",15,1,0.0976,0.0943,1
