"study","contrast","direction","pathway","total","hits","expected","raw_p","fdr"
"Misame (14-21 days)","BEP","up","Catecholamine Biosynthesis",2,1,0.743,0.612,1
"Misame (14-21 days)","BEP","up","Taurine and Hypotaurine Metabolism",2,1,0.743,0.612,1
"Misame (14-21 days)","BEP","up","Selenoamino Acid Metabolism",2,1,0.743,0.612,1
"Misame (14-21 days)","BEP","up","Glucose-Alanine Cycle",2,1,0.743,0.612,1
"Misame (14-21 days)","BEP","up","Carnitine Synthesis",2,1,0.743,0.612,1
"Misame (14-21 days)","BEP","up","Arginine and Proline Metabolism",5,2,1.86,0.626,1
"Misame (14-21 days)","BEP","up","Beta-Alanine Metabolism",8,3,2.97,0.645,1
"Misame (14-21 days)","BEP","up","Valine, Leucine and Isoleucine Degradation",6,2,2.23,0.743,1
"Misame (14-21 days)","BEP","up","Cysteine Metabolism",3,1,1.11,0.765,1
"Misame (14-21 days)","BEP","up","Malate-Aspartate Shuttle",3,1,1.11,0.765,1
"Misame (14-21 days)","BEP","up","Spermidine and Spermine Biosynthesis",3,1,1.11,0.765,1
"Misame (14-21 days)","BEP","up","Riboflavin Metabolism",7,2,2.6,0.83,1
"Misame (14-21 days)","BEP","up","Sphingolipid Metabolism",4,1,1.49,0.86,1
"Misame (14-21 days)","BEP","up","Lysine Degradation",4,1,1.49,0.86,1
"Misame (14-21 days)","BEP","up","Alanine Metabolism",4,1,1.49,0.86,1
"Misame (14-21 days)","BEP","up","Starch and Sucrose Metabolism",4,1,1.49,0.86,1
"Misame (14-21 days)","BEP","up","Urea Cycle",4,1,1.49,0.86,1
"Misame (14-21 days)","BEP","up","Tryptophan Metabolism",4,1,1.49,0.86,1
"Misame (14-21 days)","BEP","up","Aspartate Metabolism",4,1,1.49,0.86,1
"Misame (14-21 days)","BEP","up","Glycine and Serine Metabolism",5,1,1.86,0.919,1
"Misame (14-21 days)","BEP","up","Phenylalanine and Tyrosine Metabolism",5,1,1.86,0.919,1
"Misame (14-21 days)","BEP","up","Ammonia Recycling",5,1,1.86,0.919,1
"Misame (14-21 days)","BEP","up","Porphyrin Metabolism",5,1,1.86,0.919,1
"Misame (14-21 days)","BEP","up","Pyrimidine Metabolism",5,1,1.86,0.919,1
"Misame (14-21 days)","BEP","up","Folate Metabolism",5,1,1.86,0.919,1
"Misame (14-21 days)","BEP","up","Threonine and 2-Oxobutanoate Degradation",5,1,1.86,0.919,1
"Misame (14-21 days)","BEP","up","Propanoate Metabolism",6,1,2.23,0.954,1
"Misame (14-21 days)","BEP","up","Methionine Metabolism",6,1,2.23,0.954,1
"Misame (14-21 days)","BEP","up","Glutamate Metabolism",6,1,2.23,0.954,1
"Misame (14-21 days)","BEP","up","Histidine Metabolism",7,1,2.6,0.975,1
"Misame (14-21 days)","BEP","up","Tyrosine Metabolism",8,1,2.97,0.986,1
"Misame (1-2 mo.)","BEP","down","Degradation of Superoxides",3,2,0.257,0.0148,1
"Misame (1-2 mo.)","BEP","down","Histidine Metabolism",7,2,0.6,0.0952,1
"Misame (1-2 mo.)","BEP","down","Catecholamine Biosynthesis",2,1,0.171,0.166,1
"Misame (1-2 mo.)","BEP","down","Fatty Acid Biosynthesis",2,1,0.171,0.166,1
"Misame (1-2 mo.)","BEP","down","Phosphatidylinositol Phosphate Metabolism",3,1,0.257,0.242,1
"Misame (1-2 mo.)","BEP","down","Inositol Metabolism",4,1,0.343,0.313,1
"Misame (1-2 mo.)","BEP","down","Alanine Metabolism",4,1,0.343,0.313,1
"Misame (1-2 mo.)","BEP","down","Urea Cycle",4,1,0.343,0.313,1
"Misame (1-2 mo.)","BEP","down","Gluconeogenesis",4,1,0.343,0.313,1
"Misame (1-2 mo.)","BEP","down","Transfer of Acetyl Groups into Mitochondria",4,1,0.343,0.313,1
"Misame (1-2 mo.)","BEP","down","Arginine and Proline Metabolism",5,1,0.429,0.38,1
"Misame (1-2 mo.)","BEP","down","Phospholipid Biosynthesis",5,1,0.429,0.38,1
"Misame (1-2 mo.)","BEP","down","Lactose Synthesis",5,1,0.429,0.38,1
"Misame (1-2 mo.)","BEP","down","Propanoate Metabolism",6,1,0.514,0.442,1
"Misame (1-2 mo.)","BEP","down","Citric Acid Cycle",6,1,0.514,0.442,1
"Misame (1-2 mo.)","BEP","down","Riboflavin Metabolism",7,1,0.6,0.499,1
"Misame (1-2 mo.)","BEP","down","Warburg Effect",7,1,0.6,0.499,1
"Misame (1-2 mo.)","BEP","down","Tyrosine Metabolism",8,1,0.686,0.553,1
"Misame (1-2 mo.)","BEP","down","Beta-Alanine Metabolism",8,1,0.686,0.553,1
"Misame (1-2 mo.)","BEP","down","Pyruvate Metabolism",8,1,0.686,0.553,1
"Misame (1-2 mo.)","BEP","up","Nicotinate and Nicotinamide Metabolism",7,4,2.2,0.12,1
"Misame (1-2 mo.)","BEP","up","Pantothenate and CoA Biosynthesis",3,2,0.943,0.227,1
"Misame (1-2 mo.)","BEP","up","Vitamin B6 Metabolism",8,3,2.51,0.492,1
"Misame (1-2 mo.)","BEP","up","Thiamine Metabolism",3,1,0.943,0.691,1
"Misame (1-2 mo.)","BEP","up","Riboflavin Metabolism",7,2,2.2,0.728,1
"Misame (1-2 mo.)","BEP","up","Beta-Alanine Metabolism",8,2,2.51,0.807,1
"Misame (1-2 mo.)","BEP","up","Arginine and Proline Metabolism",5,1,1.57,0.869,1
"Misame (1-2 mo.)","BEP","up","Pyrimidine Metabolism",5,1,1.57,0.869,1
"Misame (1-2 mo.)","BEP","up","Valine, Leucine and Isoleucine Degradation",6,1,1.89,0.917,1
"Misame (3-4 mo.)","BEP","up","Nicotinate and Nicotinamide Metabolism",7,5,3,0.101,1
"Misame (3-4 mo.)","BEP","up","Vitamin B6 Metabolism",8,5,3.43,0.192,1
"Misame (3-4 mo.)","BEP","up","Pantothenate and CoA Biosynthesis",3,2,1.29,0.39,1
"Misame (3-4 mo.)","BEP","up","D-Arginine and D-Ornithine Metabolism",1,1,0.429,0.429,1
"Misame (3-4 mo.)","BEP","up","Vitamin K Metabolism",1,1,0.429,0.429,1
"Misame (3-4 mo.)","BEP","up","Tryptophan Metabolism",4,2,1.71,0.581,1
"Misame (3-4 mo.)","BEP","up","Riboflavin Metabolism",7,3,3,0.66,1
"Misame (3-4 mo.)","BEP","up","Glutathione Metabolism",2,1,0.857,0.681,1
"Misame (3-4 mo.)","BEP","up","Caffeine Metabolism",2,1,0.857,0.681,1
"Misame (3-4 mo.)","BEP","up","Glycerolipid Metabolism",2,1,0.857,0.681,1
"Misame (3-4 mo.)","BEP","up","Glycerol Phosphate Shuttle",2,1,0.857,0.681,1
"Misame (3-4 mo.)","BEP","up","Mitochondrial Electron Transport Chain",2,1,0.857,0.681,1
"Misame (3-4 mo.)","BEP","up","Pyruvaldehyde Degradation",2,1,0.857,0.681,1
"Misame (3-4 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids",2,1,0.857,0.681,1
"Misame (3-4 mo.)","BEP","up","Arginine and Proline Metabolism",5,2,2.14,0.728,1
"Misame (3-4 mo.)","BEP","up","Pyrimidine Metabolism",5,2,2.14,0.728,1
"Misame (3-4 mo.)","BEP","up","Beta-Alanine Metabolism",8,3,3.43,0.772,1
"Misame (3-4 mo.)","BEP","up","Steroid Biosynthesis",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Bile Acid Biosynthesis",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Fatty acid Metabolism",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Butyrate Metabolism",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Thiamine Metabolism",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Plasmalogen Synthesis",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Thyroid hormone synthesis",3,1,1.29,0.826,1
"Misame (3-4 mo.)","BEP","up","Valine, Leucine and Isoleucine Degradation",6,2,2.57,0.833,1
"Misame (3-4 mo.)","BEP","up","Lysine Degradation",4,1,1.71,0.907,1
"Misame (3-4 mo.)","BEP","up","Aspartate Metabolism",4,1,1.71,0.907,1
"Misame (3-4 mo.)","BEP","up","Glycine and Serine Metabolism",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Phenylalanine and Tyrosine Metabolism",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Ammonia Recycling",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Porphyrin Metabolism",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Phospholipid Biosynthesis",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Folate Metabolism",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Betaine Metabolism",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Threonine and 2-Oxobutanoate Degradation",5,1,2.14,0.952,1
"Misame (3-4 mo.)","BEP","up","Propanoate Metabolism",6,1,2.57,0.976,1
"Misame (3-4 mo.)","BEP","up","Methionine Metabolism",6,1,2.57,0.976,1
"Misame (3-4 mo.)","BEP","up","Citric Acid Cycle",6,1,2.57,0.976,1
"Misame (3-4 mo.)","BEP","up","Glutamate Metabolism",6,1,2.57,0.976,1
"Misame (3-4 mo.)","BEP","up","Histidine Metabolism",7,1,3,0.988,1
"Misame (3-4 mo.)","BEP","up","Purine Metabolism",7,1,3,0.988,1
"Misame (3-4 mo.)","BEP","up","Warburg Effect",7,1,3,0.988,1
"Misame (3-4 mo.)","BEP","up","Tyrosine Metabolism",8,1,3.43,0.995,1
"Misame (3-4 mo.)","BEP","up","Pyruvate Metabolism",8,1,3.43,0.995,1
"Vital (1.5 mo.)","BEP","up","Nicotinate and Nicotinamide Metabolism",7,6,3.4,0.036,1
"Vital (1.5 mo.)","BEP","up","Caffeine Metabolism",2,2,0.971,0.229,1
"Vital (1.5 mo.)","BEP","up","Glycerolipid Metabolism",2,2,0.971,0.229,1
"Vital (1.5 mo.)","BEP","up","Glycerol Phosphate Shuttle",2,2,0.971,0.229,1
"Vital (1.5 mo.)","BEP","up","Mitochondrial Electron Transport Chain",2,2,0.971,0.229,1
"Vital (1.5 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids",2,2,0.971,0.229,1
"Vital (1.5 mo.)","BEP","up","Valine, Leucine and Isoleucine Degradation",6,4,2.91,0.301,1
"Vital (1.5 mo.)","BEP","up","Ammonia Recycling",5,3,2.43,0.472,1
"Vital (1.5 mo.)","BEP","up","Arginine and Proline Metabolism",5,3,2.43,0.472,1
"Vital (1.5 mo.)","BEP","up","Threonine and 2-Oxobutanoate Degradation",5,3,2.43,0.472,1
"Vital (1.5 mo.)","BEP","up","Pantothenate and CoA Biosynthesis",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Bile Acid Biosynthesis",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Fatty acid Metabolism",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Butyrate Metabolism",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Retinol Metabolism",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Thiamine Metabolism",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Plasmalogen Synthesis",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids",3,2,1.46,0.478,1
"Vital (1.5 mo.)","BEP","up","D-Arginine and D-Ornithine Metabolism",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Fatty Acid Elongation In Mitochondria",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Biotin Metabolism",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Ketone Body Metabolism",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Steroidogenesis",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Vitamin K Metabolism",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Cardiolipin Biosynthesis",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Androstenedione Metabolism",1,1,0.486,0.486,1
"Vital (1.5 mo.)","BEP","up","Beta-Alanine Metabolism",8,4,3.89,0.62,1
"Vital (1.5 mo.)","BEP","up","Vitamin B6 Metabolism",8,4,3.89,0.62,1
"Vital (1.5 mo.)","BEP","up","Propanoate Metabolism",6,3,2.91,0.642,1
"Vital (1.5 mo.)","BEP","up","Citric Acid Cycle",6,3,2.91,0.642,1
"Vital (1.5 mo.)","BEP","up","Glutamate Metabolism",6,3,2.91,0.642,1
"Vital (1.5 mo.)","BEP","up","Lysine Degradation",4,2,1.94,0.677,1
"Vital (1.5 mo.)","BEP","up","Tryptophan Metabolism",4,2,1.94,0.677,1
"Vital (1.5 mo.)","BEP","up","Gluconeogenesis",4,2,1.94,0.677,1
"Vital (1.5 mo.)","BEP","up","Transfer of Acetyl Groups into Mitochondria",4,2,1.94,0.677,1
"Vital (1.5 mo.)","BEP","up","Pterine Biosynthesis",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Glutathione Metabolism",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Selenoamino Acid Metabolism",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Androgen and Estrogen Metabolism",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Glucose-Alanine Cycle",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Ethanol Degradation",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Fatty Acid Biosynthesis",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Pyruvaldehyde Degradation",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Inositol Phosphate Metabolism",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Carnitine Synthesis",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","De Novo Triacylglycerol Biosynthesis",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Estrone Metabolism",2,1,0.971,0.743,1
"Vital (1.5 mo.)","BEP","up","Riboflavin Metabolism",7,3,3.4,0.775,1
"Vital (1.5 mo.)","BEP","up","Warburg Effect",7,3,3.4,0.775,1
"Vital (1.5 mo.)","BEP","up","Glycine and Serine Metabolism",5,2,2.43,0.813,1
"Vital (1.5 mo.)","BEP","up","Porphyrin Metabolism",5,2,2.43,0.813,1
"Vital (1.5 mo.)","BEP","up","Phospholipid Biosynthesis",5,2,2.43,0.813,1
"Vital (1.5 mo.)","BEP","up","Pyrimidine Metabolism",5,2,2.43,0.813,1
"Vital (1.5 mo.)","BEP","up","Folate Metabolism",5,2,2.43,0.813,1
"Vital (1.5 mo.)","BEP","up","Betaine Metabolism",5,2,2.43,0.813,1
"Vital (1.5 mo.)","BEP","up","Pyruvate Metabolism",8,3,3.89,0.868,1
"Vital (1.5 mo.)","BEP","up","Cysteine Metabolism",3,1,1.46,0.875,1
"Vital (1.5 mo.)","BEP","up","Steroid Biosynthesis",3,1,1.46,0.875,1
"Vital (1.5 mo.)","BEP","up","Glycolysis",3,1,1.46,0.875,1
"Vital (1.5 mo.)","BEP","up","Fructose and Mannose Degradation",3,1,1.46,0.875,1
"Vital (1.5 mo.)","BEP","up","Malate-Aspartate Shuttle",3,1,1.46,0.875,1
"Vital (1.5 mo.)","BEP","up","Thyroid hormone synthesis",3,1,1.46,0.875,1
"Vital (1.5 mo.)","BEP","up","Methionine Metabolism",6,2,2.91,0.899,1
"Vital (1.5 mo.)","BEP","up","Nucleotide Sugars Metabolism",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Inositol Metabolism",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Galactose Metabolism",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Alanine Metabolism",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Starch and Sucrose Metabolism",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Urea Cycle",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Aspartate Metabolism",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Phytanic Acid Peroxisomal Oxidation",4,1,1.94,0.942,1
"Vital (1.5 mo.)","BEP","up","Histidine Metabolism",7,2,3.4,0.948,1
"Vital (1.5 mo.)","BEP","up","Purine Metabolism",7,2,3.4,0.948,1
"Vital (1.5 mo.)","BEP","up","Phenylalanine and Tyrosine Metabolism",5,1,2.43,0.974,1
"Vital (1.5 mo.)","BEP","up","Tyrosine Metabolism",8,2,3.89,0.975,1
"Vital (2 mo.)","BEP","down","Fatty Acid Biosynthesis",2,1,0.114,0.113,1
"Vital (2 mo.)","BEP","down","Phosphatidylinositol Phosphate Metabolism",3,1,0.171,0.166,1
"Vital (2 mo.)","BEP","down","Degradation of Superoxides",3,1,0.171,0.166,1
"Vital (2 mo.)","BEP","down","Inositol Metabolism",4,1,0.229,0.218,1
"Vital (2 mo.)","BEP","down","Alanine Metabolism",4,1,0.229,0.218,1
"Vital (2 mo.)","BEP","down","Urea Cycle",4,1,0.229,0.218,1
"Vital (2 mo.)","BEP","down","Gluconeogenesis",4,1,0.229,0.218,1
"Vital (2 mo.)","BEP","down","Transfer of Acetyl Groups into Mitochondria",4,1,0.229,0.218,1
"Vital (2 mo.)","BEP","down","Arginine and Proline Metabolism",5,1,0.286,0.269,1
"Vital (2 mo.)","BEP","down","Phospholipid Biosynthesis",5,1,0.286,0.269,1
"Vital (2 mo.)","BEP","down","Lactose Synthesis",5,1,0.286,0.269,1
"Vital (2 mo.)","BEP","down","Propanoate Metabolism",6,1,0.343,0.318,1
"Vital (2 mo.)","BEP","down","Citric Acid Cycle",6,1,0.343,0.318,1
"Vital (2 mo.)","BEP","down","Histidine Metabolism",7,1,0.4,0.365,1
"Vital (2 mo.)","BEP","down","Warburg Effect",7,1,0.4,0.365,1
"Vital (2 mo.)","BEP","down","Pyruvate Metabolism",8,1,0.457,0.41,1
"Vital (2 mo.)","BEP","up","Nicotinate and Nicotinamide Metabolism",7,6,2.8,0.00989,0.969
"Vital (2 mo.)","BEP","up","Caffeine Metabolism",2,2,0.8,0.153,1
"Vital (2 mo.)","BEP","up","Glycerolipid Metabolism",2,2,0.8,0.153,1
"Vital (2 mo.)","BEP","up","Glycerol Phosphate Shuttle",2,2,0.8,0.153,1
"Vital (2 mo.)","BEP","up","Mitochondrial Electron Transport Chain",2,2,0.8,0.153,1
"Vital (2 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids",2,2,0.8,0.153,1
"Vital (2 mo.)","BEP","up","Ammonia Recycling",5,3,2,0.306,1
"Vital (2 mo.)","BEP","up","Arginine and Proline Metabolism",5,3,2,0.306,1
"Vital (2 mo.)","BEP","up","Threonine and 2-Oxobutanoate Degradation",5,3,2,0.306,1
"Vital (2 mo.)","BEP","up","Pantothenate and CoA Biosynthesis",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Bile Acid Biosynthesis",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Fatty acid Metabolism",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Butyrate Metabolism",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Retinol Metabolism",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Thiamine Metabolism",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Plasmalogen Synthesis",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids",3,2,1.2,0.348,1
"Vital (2 mo.)","BEP","up","Beta-Alanine Metabolism",8,4,3.2,0.398,1
"Vital (2 mo.)","BEP","up","D-Arginine and D-Ornithine Metabolism",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Fatty Acid Elongation In Mitochondria",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Biotin Metabolism",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Ketone Body Metabolism",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Steroidogenesis",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Vitamin K Metabolism",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Cardiolipin Biosynthesis",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Androstenedione Metabolism",1,1,0.4,0.4,1
"Vital (2 mo.)","BEP","up","Propanoate Metabolism",6,3,2.4,0.456,1
"Vital (2 mo.)","BEP","up","Valine, Leucine and Isoleucine Degradation",6,3,2.4,0.456,1
"Vital (2 mo.)","BEP","up","Citric Acid Cycle",6,3,2.4,0.456,1
"Vital (2 mo.)","BEP","up","Glutamate Metabolism",6,3,2.4,0.456,1
"Vital (2 mo.)","BEP","up","Lysine Degradation",4,2,1.6,0.53,1
"Vital (2 mo.)","BEP","up","Tryptophan Metabolism",4,2,1.6,0.53,1
"Vital (2 mo.)","BEP","up","Gluconeogenesis",4,2,1.6,0.53,1
"Vital (2 mo.)","BEP","up","Transfer of Acetyl Groups into Mitochondria",4,2,1.6,0.53,1
"Vital (2 mo.)","BEP","up","Riboflavin Metabolism",7,3,2.8,0.594,1
"Vital (2 mo.)","BEP","up","Warburg Effect",7,3,2.8,0.594,1
"Vital (2 mo.)","BEP","up","Pterine Biosynthesis",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Glutathione Metabolism",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Selenoamino Acid Metabolism",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Androgen and Estrogen Metabolism",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Glucose-Alanine Cycle",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Ethanol Degradation",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Fatty Acid Biosynthesis",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Pyruvaldehyde Degradation",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Inositol Phosphate Metabolism",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Carnitine Synthesis",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","De Novo Triacylglycerol Biosynthesis",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Estrone Metabolism",2,1,0.8,0.647,1
"Vital (2 mo.)","BEP","up","Glycine and Serine Metabolism",5,2,2,0.679,1
"Vital (2 mo.)","BEP","up","Porphyrin Metabolism",5,2,2,0.679,1
"Vital (2 mo.)","BEP","up","Phospholipid Biosynthesis",5,2,2,0.679,1
"Vital (2 mo.)","BEP","up","Pyrimidine Metabolism",5,2,2,0.679,1
"Vital (2 mo.)","BEP","up","Folate Metabolism",5,2,2,0.679,1
"Vital (2 mo.)","BEP","up","Betaine Metabolism",5,2,2,0.679,1
"Vital (2 mo.)","BEP","up","Pyruvate Metabolism",8,3,3.2,0.712,1
"Vital (2 mo.)","BEP","up","Methionine Metabolism",6,2,2.4,0.791,1
"Vital (2 mo.)","BEP","up","Cysteine Metabolism",3,1,1.2,0.797,1
"Vital (2 mo.)","BEP","up","Steroid Biosynthesis",3,1,1.2,0.797,1
"Vital (2 mo.)","BEP","up","Glycolysis",3,1,1.2,0.797,1
"Vital (2 mo.)","BEP","up","Fructose and Mannose Degradation",3,1,1.2,0.797,1
"Vital (2 mo.)","BEP","up","Malate-Aspartate Shuttle",3,1,1.2,0.797,1
"Vital (2 mo.)","BEP","up","Thyroid hormone synthesis",3,1,1.2,0.797,1
"Vital (2 mo.)","BEP","up","Histidine Metabolism",7,2,2.8,0.87,1
"Vital (2 mo.)","BEP","up","Purine Metabolism",7,2,2.8,0.87,1
"Vital (2 mo.)","BEP","up","Nucleotide Sugars Metabolism",4,1,1.6,0.886,1
