"study","contrast","direction","pathway","total","hits","expected","raw_p","fdr"
"Elicit (1 mo.)","Nico+Az.","up","Arginine and Proline Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico+Az.","up","Porphyrin Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico+Az.","up","Phospholipid Biosynthesis",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico+Az.","up","Folate Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico+Az.","up","Betaine Metabolism",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico+Az.","up","Threonine and 2-Oxobutanoate Degradation",5,1,0.857,0.634,1
"Elicit (1 mo.)","Nico+Az.","up","Propanoate Metabolism",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico+Az.","up","Valine, Leucine and Isoleucine Degradation",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico+Az.","up","Methionine Metabolism",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico+Az.","up","Citric Acid Cycle",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico+Az.","up","Glutamate Metabolism",6,1,1.03,0.707,1
"Elicit (1 mo.)","Nico+Az.","up","Histidine Metabolism",7,1,1.2,0.768,1
"Elicit (1 mo.)","Nico+Az.","up","Purine Metabolism",7,1,1.2,0.768,1
"Elicit (1 mo.)","Nico+Az.","up","Warburg Effect",7,1,1.2,0.768,1
"Elicit (1 mo.)","Nico+Az.","up","Tyrosine Metabolism",8,1,1.37,0.818,1
"Elicit (1 mo.)","Nico+Az.","up","Beta-Alanine Metabolism",8,1,1.37,0.818,1
"Elicit (1 mo.)","Nico+Az.","up","Pyruvate Metabolism",8,1,1.37,0.818,1
